date_time,agency_name,counter_id,visitor_count,unit
2024-06-01_00,Lyon_1,0,-1,visitors
2024-06-01_00,Lyon_1,1,-1,visitors
2024-06-01_00,Lyon_1,2,-1,visitors
2024-06-01_00,Lyon_2,0,-1,visitors
2024-06-01_00,Lyon_2,1,-1,visitors
2024-06-01_00,Lyon_3,0,-1,visitors
2024-06-01_00,Grenoble_1,0,-1,visitors
2024-06-01_00,Grenoble_1,1,-1,visitors
2024-06-01_00,Grenoble_1,2,-1,visitors
2024-06-01_00,Grenoble_2,0,-10,visitors
2024-06-01_00,Grenoble_2,1,-1,visitors
2024-06-01_00,Chambery_1,0,-1,visitors
2024-06-01_00,Chambery_1,1,-1,visitors
2024-06-01_00,Chambery_1,2,-1,visitors
2024-06-01_00,Chambery_2,0,-1,visitors
2024-06-01_00,Aix_les_bains_1,0,-1,visitors
2024-06-01_00,La_Biolle_1,0,-1,visitors
2024-06-01_00,Cognin_1,0,-1,visitors
2024-06-01_00,Cognin_1,1,-1,visitors
2024-06-01_00,La_Motte_Servolex_1,0,-1,visitors
2024-06-01_00,La_Motte_Servolex_1,1,-1,visitors
2024-06-01_01,Lyon_1,0,-1,visitors
2024-06-01_01,Lyon_1,1,-1,visitors
2024-06-01_01,Lyon_1,2,-1,visitors
2024-06-01_01,Lyon_2,0,-1,visitors
2024-06-01_01,Lyon_2,1,-1,visitors
2024-06-01_01,Lyon_3,0,-1,visitors
2024-06-01_01,Grenoble_1,0,-1,visitors
2024-06-01_01,Grenoble_1,1,-1,visitors
2024-06-01_01,Grenoble_1,2,-1,visitors
2024-06-01_01,Grenoble_2,0,-10,visitors
2024-06-01_01,Grenoble_2,1,-1,visitors
2024-06-01_01,Chambery_1,0,-1,visitors
2024-06-01_01,Chambery_1,1,-1,visitors
2024-06-01_01,Chambery_1,2,-1,visitors
2024-06-01_01,Chambery_2,0,-1,visitors
2024-06-01_01,Aix_les_bains_1,0,-1,visitors
2024-06-01_01,La_Biolle_1,0,-1,visitors
2024-06-01_01,Cognin_1,0,-1,visitors
2024-06-01_01,Cognin_1,1,-1,visitors
2024-06-01_01,La_Motte_Servolex_1,0,-1,visitors
2024-06-01_01,La_Motte_Servolex_1,1,-1,visitors
2024-06-01_02,Lyon_1,0,-1,visitors
2024-06-01_02,Lyon_1,1,-1,visitors
2024-06-01_02,Lyon_1,2,-1,visitors
2024-06-01_02,Lyon_2,0,-1,visitors
2024-06-01_02,Lyon_2,1,-1,visitors
2024-06-01_02,Lyon_3,0,-1,visitors
2024-06-01_02,Grenoble_1,0,-1,visitors
2024-06-01_02,Grenoble_1,1,-1,visitors
2024-06-01_02,Grenoble_1,2,,visitors
2024-06-01_02,Grenoble_2,0,-10,visitors
2024-06-01_02,Grenoble_2,1,-1,visitors
2024-06-01_02,Chambery_1,0,-1,visitors
2024-06-01_02,Chambery_1,1,-1,visitors
2024-06-01_02,Chambery_1,2,-1,visitors
2024-06-01_02,Chambery_2,0,-1,visitors
2024-06-01_02,Aix_les_bains_1,0,-1,visitors
2024-06-01_02,La_Biolle_1,0,-1,visitors
2024-06-01_02,Cognin_1,0,-1,visitors
2024-06-01_02,Cognin_1,1,-1,visitors
2024-06-01_02,La_Motte_Servolex_1,0,-1,visitors
2024-06-01_02,La_Motte_Servolex_1,1,-1,visitors
2024-06-01_03,Lyon_1,0,-1,visitors
2024-06-01_03,Lyon_1,1,-1,visitors
2024-06-01_03,Lyon_1,2,-1,visitors
2024-06-01_03,Lyon_2,0,-1,visitors
2024-06-01_03,Lyon_2,1,-1,visitors
2024-06-01_03,Lyon_3,0,-1,visitors
2024-06-01_03,Grenoble_1,0,-1,visitors
2024-06-01_03,Grenoble_1,1,-1,visitors
2024-06-01_03,Grenoble_1,2,-1,visitors
2024-06-01_03,Grenoble_2,0,-10,visitors
2024-06-01_03,Grenoble_2,1,-1,visitors
2024-06-01_03,Chambery_1,0,-1,visitors
2024-06-01_03,Chambery_1,1,-1,visitors
2024-06-01_03,Chambery_1,2,-1,visitors
2024-06-01_03,Chambery_2,0,-1,visitors
2024-06-01_03,Aix_les_bains_1,0,-1,visitors
2024-06-01_03,La_Biolle_1,0,-1,visitors
2024-06-01_03,Cognin_1,0,-1,visitors
2024-06-01_03,Cognin_1,1,-1,visitors
2024-06-01_03,La_Motte_Servolex_1,0,-1,visitors
2024-06-01_03,La_Motte_Servolex_1,1,-1,visitors
2024-06-01_04,Lyon_1,0,-1,visitors
2024-06-01_04,Lyon_1,1,-1,visitors
2024-06-01_04,Lyon_1,2,-1,visitors
2024-06-01_04,Lyon_2,0,-1,visitors
2024-06-01_04,Lyon_2,1,-1,visitors
2024-06-01_04,Lyon_3,0,-1,visitors
2024-06-01_04,Grenoble_1,0,-1,visitors
2024-06-01_04,Grenoble_1,1,-1,visitors
2024-06-01_04,Grenoble_1,2,-1,visitors
2024-06-01_04,Grenoble_2,0,-10,visitors
2024-06-01_04,Grenoble_2,1,-1,visitors
2024-06-01_04,Chambery_1,0,-1,visitors
2024-06-01_04,Chambery_1,1,-1,visitors
2024-06-01_04,Chambery_1,2,-1,visitors
2024-06-01_04,Chambery_2,0,-1,visitors
2024-06-01_04,Aix_les_bains_1,0,-1,visitors
2024-06-01_04,La_Biolle_1,0,,visitors
2024-06-01_04,Cognin_1,0,-1,visitors
2024-06-01_04,Cognin_1,1,-1,visitors
2024-06-01_04,La_Motte_Servolex_1,0,-1,visitors
2024-06-01_04,La_Motte_Servolex_1,1,-1,visitors
2024-06-01_05,Lyon_1,0,-1,visitors
2024-06-01_05,Lyon_1,1,-1,visitors
2024-06-01_05,Lyon_1,2,-1,visitors
2024-06-01_05,Lyon_2,0,-1,visitors
2024-06-01_05,Lyon_2,1,-1,visitors
2024-06-01_05,Lyon_3,0,-1,visitors
2024-06-01_05,Grenoble_1,0,-1,visitors
2024-06-01_05,Grenoble_1,1,-1,visitors
2024-06-01_05,Grenoble_1,2,-1,visitors
2024-06-01_05,Grenoble_2,0,-10,visitors
2024-06-01_05,Grenoble_2,1,-1,visitors
2024-06-01_05,Chambery_1,0,-1,visitors
2024-06-01_05,Chambery_1,1,-1,visitors
2024-06-01_05,Chambery_1,2,-1,visitors
2024-06-01_05,Chambery_2,0,-1,visitors
2024-06-01_05,Aix_les_bains_1,0,-1,visitors
2024-06-01_05,La_Biolle_1,0,-1,visitors
2024-06-01_05,Cognin_1,0,-1,visitors
2024-06-01_05,Cognin_1,1,-1,visitors
2024-06-01_05,La_Motte_Servolex_1,0,-1,visitors
2024-06-01_05,La_Motte_Servolex_1,1,-1,visitors
2024-06-01_06,Lyon_1,0,-1,visitors
2024-06-01_06,Lyon_1,1,-1,visitors
2024-06-01_06,Lyon_1,2,-1,visitors
2024-06-01_06,Lyon_2,0,-1,visitors
2024-06-01_06,Lyon_2,1,-1,visitors
2024-06-01_06,Lyon_3,0,-1,visitors
2024-06-01_06,Grenoble_1,0,-1,visitors
2024-06-01_06,Grenoble_1,1,-1,visitors
2024-06-01_06,Grenoble_1,2,-1,visitors
2024-06-01_06,Grenoble_2,0,-10,visitors
2024-06-01_06,Grenoble_2,1,-1,visitors
2024-06-01_06,Chambery_1,0,-1,visitors
2024-06-01_06,Chambery_1,1,-1,visitors
2024-06-01_06,Chambery_1,2,-1,visitors
2024-06-01_06,Chambery_2,0,-1,visitors
2024-06-01_06,Aix_les_bains_1,0,-1,visitors
2024-06-01_06,La_Biolle_1,0,-1,visitors
2024-06-01_06,Cognin_1,0,-1,visitors
2024-06-01_06,Cognin_1,1,-1,visitors
2024-06-01_06,La_Motte_Servolex_1,0,-1,visitors
2024-06-01_06,La_Motte_Servolex_1,1,-1,visitors
2024-06-01_07,Lyon_1,0,-1,visitors
2024-06-01_07,Lyon_1,1,-1,visitors
2024-06-01_07,Lyon_1,2,-1,visitors
2024-06-01_07,Lyon_2,0,-1,visitors
2024-06-01_07,Lyon_2,1,-1,visitors
2024-06-01_07,Lyon_3,0,-1,visitors
2024-06-01_07,Grenoble_1,0,-1,visitors
2024-06-01_07,Grenoble_1,1,-1,visitors
2024-06-01_07,Grenoble_1,2,-1,visitors
2024-06-01_07,Grenoble_2,0,-10,visitors
2024-06-01_07,Grenoble_2,1,-1,visitors
2024-06-01_07,Chambery_1,0,-1,visitors
2024-06-01_07,Chambery_1,1,-1,visitors
2024-06-01_07,Chambery_1,2,-1,visitors
2024-06-01_07,Chambery_2,0,-1,visitors
2024-06-01_07,Aix_les_bains_1,0,-1,visitors
2024-06-01_07,La_Biolle_1,0,-1,visitors
2024-06-01_07,Cognin_1,0,-1,visitors
2024-06-01_07,Cognin_1,1,-1,visitors
2024-06-01_07,La_Motte_Servolex_1,0,-1,visitors
2024-06-01_07,La_Motte_Servolex_1,1,-1,visitors
2024-06-01_08,Lyon_1,0,-1,visitors
2024-06-01_08,Lyon_1,1,-1,visitors
2024-06-01_08,Lyon_1,2,-1,visitors
2024-06-01_08,Lyon_2,0,-1,visitors
2024-06-01_08,Lyon_2,1,-1,visitors
2024-06-01_08,Lyon_3,0,-1,visitors
2024-06-01_08,Grenoble_1,0,-1,visitors
2024-06-01_08,Grenoble_1,1,-1,visitors
2024-06-01_08,Grenoble_1,2,-1,visitors
2024-06-01_08,Grenoble_2,0,-10,visitors
2024-06-01_08,Grenoble_2,1,-1,visitors
2024-06-01_08,Chambery_1,0,-1,visitors
2024-06-01_08,Chambery_1,1,-1,visitors
2024-06-01_08,Chambery_1,2,-1,visitors
2024-06-01_08,Chambery_2,0,-1,visitors
2024-06-01_08,Aix_les_bains_1,0,-1,visitors
2024-06-01_08,La_Biolle_1,0,-1,visitors
2024-06-01_08,Cognin_1,0,-1,visitors
2024-06-01_08,Cognin_1,1,-1,visitors
2024-06-01_08,La_Motte_Servolex_1,0,-1,visitors
2024-06-01_08,La_Motte_Servolex_1,1,-1,visitors
2024-06-01_09,Lyon_1,0,-1,visitors
2024-06-01_09,Lyon_1,1,-1,visitors
2024-06-01_09,Lyon_1,2,-1,visitors
2024-06-01_09,Lyon_2,0,-1,visitors
2024-06-01_09,Lyon_2,1,-1,visitors
2024-06-01_09,Lyon_3,0,-1,visitors
2024-06-01_09,Grenoble_1,0,-1,visitors
2024-06-01_09,Grenoble_1,1,-1,visitors
2024-06-01_09,Grenoble_1,,-1,visitors
2024-06-01_09,Grenoble_2,0,-10,visitors
2024-06-01_09,Grenoble_2,1,-1,visitors
2024-06-01_09,Chambery_1,0,-1,visitors
2024-06-01_09,Chambery_1,1,-1,visitors
2024-06-01_09,Chambery_1,2,-1,visitors
2024-06-01_09,Chambery_2,0,-1,visitors
2024-06-01_09,Aix_les_bains_1,0,-1,visitors
2024-06-01_09,La_Biolle_1,0,-1,visitors
2024-06-01_09,Cognin_1,0,-1,visitors
2024-06-01_09,Cognin_1,1,-1,visitors
2024-06-01_09,La_Motte_Servolex_1,0,-1,visitors
2024-06-01_09,La_Motte_Servolex_1,1,-1,visitors
2024-06-01_10,Lyon_1,0,-1,visitors
2024-06-01_10,Lyon_1,1,-1,visitors
2024-06-01_10,Lyon_1,2,-1,visitors
2024-06-01_10,Lyon_2,0,-1,visitors
2024-06-01_10,Lyon_2,1,-1,visitors
2024-06-01_10,Lyon_3,0,-1,visitors
2024-06-01_10,Grenoble_1,0,-1,visitors
2024-06-01_10,Grenoble_1,1,-1,visitors
2024-06-01_10,Grenoble_1,2,-1,visitors
2024-06-01_10,Grenoble_2,0,-10,visitors
2024-06-01_10,Grenoble_2,1,-1,visitors
2024-06-01_10,Chambery_1,0,-1,visitors
2024-06-01_10,Chambery_1,1,-1,visitors
2024-06-01_10,Chambery_1,2,-1,visitors
2024-06-01_10,Chambery_2,0,-1,visitors
2024-06-01_10,Aix_les_bains_1,0,-1,visitors
2024-06-01_10,La_Biolle_1,0,-1,
2024-06-01_10,Cognin_1,0,-1,visitors
2024-06-01_10,Cognin_1,300,-1,visitors
2024-06-01_10,La_Motte_Servolex_1,0,-1,visitors
2024-06-01_10,La_Motte_Servolex_1,1,-1,visitors
2024-06-01_11,Lyon_1,0,-1,visitors
2024-06-01_11,Lyon_1,1,-1,visitors
2024-06-01_11,Lyon_1,2,-1,visitors
2024-06-01_11,Lyon_2,0,-1,visitors
2024-06-01_11,Lyon_2,1,-1,visitors
2024-06-01_11,Lyon_3,0,-1,visitors
2024-06-01_11,Grenoble_1,0,-1,visitors
2024-06-01_11,Grenoble_1,1,-1,visitors
2024-06-01_11,Grenoble_1,2,-1,visitors
2024-06-01_11,Grenoble_2,0,-10,visitors
2024-06-01_11,Grenoble_2,1,-1,visitors
2024-06-01_11,Chambery_1,0,-1,visitors
2024-06-01_11,Chambery_1,1,-1,visitors
2024-06-01_11,Chambery_1,2,-1,visitors
2024-06-01_11,Chambery_2,0,-1,visitors
2024-06-01_11,Aix_les_bains_1,0,-1,visitors
2024-06-01_11,La_Biolle_1,0,-1,visitors
2024-06-01_11,Cognin_1,0,-1,visitors
2024-06-01_11,Cognin_1,1,-1,visitors
2024-06-01_11,La_Motte_Servolex_1,0,-1,visitors
2024-06-01_11,La_Motte_Servolex_1,1,-1,visitors
2024-06-01_12,Lyon_1,0,-1,visitors
2024-06-01_12,Lyon_1,1,-1,visitors
2024-06-01_12,Lyon_1,2,-1,visitors
2024-06-01_12,Lyon_2,0,-1,visitors
2024-06-01_12,Lyon_2,1,-1,visitors
2024-06-01_12,Lyon_3,0,-1,visitors
2024-06-01_12,Grenoble_1,0,-1,visitors
2024-06-01_12,Grenoble_1,1,-1,visitors
2024-06-01_12,Grenoble_1,2,-1,visitors
2024-06-01_12,Grenoble_2,0,-10,visitors
2024-06-01_12,Grenoble_2,1,-1,visitors
2024-06-01_12,Chambery_1,0,-1,visitors
2024-06-01_12,Chambery_1,1,-1,visitors
2024-06-01_12,Chambery_1,2,-1,visitors
2024-06-01_12,Chambery_2,0,-1,visitors
2024-06-01_12,Aix_les_bains_1,0,-1,visitors
2024-06-01_12,La_Biolle_1,0,-1,visitors
2024-06-01_12,Cognin_1,0,-1,visitors
2024-06-01_12,Cognin_1,1,-1,visitors
2024-06-01_12,La_Motte_Servolex_1,0,-1,visitors
2024-06-01_12,La_Motte_Servolex_1,1,-1,visitors
2024-06-01_13,Lyon_1,0,-1,visitors
2024-06-01_13,Lyon_1,1,-1,visitors
2024-06-01_13,Lyon_1,2,-1,visitors
2024-06-01_13,Lyon_2,0,-1,visitors
2024-06-01_13,Lyon_2,1,-1,visitors
2024-06-01_13,Lyon_3,0,-1,visitors
2024-06-01_13,Grenoble_1,0,-1,visitors
2024-06-01_13,Grenoble_1,1,-1,visitors
2024-06-01_13,Grenoble_1,2,-1,visitors
2024-06-01_13,Grenoble_2,0,-10,visitors
2024-06-01_13,Grenoble_2,1,-1,visitors
2024-06-01_13,Chambery_1,0,-1,visitors
2024-06-01_13,Chambery_1,1,-1,visitors
2024-06-01_13,Chambery_1,2,-1,visitors
2024-06-01_13,Chambery_2,0,-1,visitors
2024-06-01_13,Aix_les_bains_1,0,-1,visitors
2024-06-01_13,La_Biolle_1,0,-1,visitors
2024-06-01_13,Cognin_1,0,-1,visitors
2024-06-01_13,Cognin_1,1,-1,visitors
2024-06-01_13,La_Motte_Servolex_1,0,-1,visitors
2024-06-01_13,La_Motte_Servolex_1,1,-1,visitors
2024-06-01_14,Lyon_1,0,-1,visitors
2024-06-01_14,Lyon_1,1,-1,visitors
2024-06-01_14,Lyon_1,2,-1,visitors
2024-06-01_14,Lyon_2,0,-1,visitors
2024-06-01_14,Lyon_2,1,-1,visitors
2024-06-01_14,Lyon_3,0,-1,visitors
2024-06-01_14,Grenoble_1,0,-1,visitors
2024-06-01_14,Grenoble_1,1,-1,visitors
2024-06-01_14,Grenoble_1,2,-1,visitors
2024-06-01_14,Grenoble_2,0,-10,visitors
2024-06-01_14,Grenoble_2,1,-1,visitors
2024-06-01_14,Chambery_1,0,100,visitors
2024-06-01_14,Chambery_1,1,-1,visitors
2024-06-01_14,Chambery_1,2,-1,visitors
2024-06-01_14,Chambery_2,0,-1,visitors
2024-06-01_14,Aix_les_bains_1,0,-1,visitors
2024-06-01_14,La_Biolle_1,0,-1,visitors
2024-06-01_14,Cognin_1,0,-1,visitors
2024-06-01_14,Cognin_1,1,-1,visitors
2024-06-01_14,La_Motte_Servolex_1,0,-1,visitors
2024-06-01_14,La_Motte_Servolex_1,1,-1,visitors
2024-06-01_15,Lyon_1,0,-1,visitors
2024-06-01_15,,1,-1,visitors
2024-06-01_15,Lyon_1,2,-1,visitors
2024-06-01_15,Lyon_2,0,-1,visitors
2024-06-01_15,Lyon_2,1,-1,visitors
2024-06-01_15,Lyon_3,0,-1,visitors
2024-06-01_15,Grenoble_1,0,-1,visitors
2024-06-01_15,Grenoble_1,1,-1,visitors
2024-06-01_15,Grenoble_1,400,-1,visitors
2024-06-01_15,Grenoble_2,0,-10,visitors
2024-06-01_15,Grenoble_2,1,-1,visitors
2024-06-01_15,Chambery_1,0,-1,visitors
2024-06-01_15,Chambery_1,1,-1,visitors
2024-06-01_15,Chambery_1,2,-1,visitors
2024-06-01_15,Chambery_2,0,-1,visitors
2024-06-01_15,Aix_les_bains_1,0,-1,visitors
2024-06-01_15,La_Biolle_1,0,-1,visitors
2024-06-01_15,Cognin_1,0,-1,visitors
2024-06-01_15,Cognin_1,1,-1,visitors
2024-06-01_15,La_Motte_Servolex_1,0,-1,visitors
2024-06-01_15,La_Motte_Servolex_1,1,-1,visitors
2024-06-01_16,Lyon_1,0,-1,visitors
2024-06-01_16,Lyon_1,1,-1,visitors
2024-06-01_16,Lyon_1,2,-1,visitors
2024-06-01_16,Lyon_2,0,-1,visitors
2024-06-01_16,Lyon_2,1,-1,visitors
2024-06-01_16,Lyon_3,0,-1,visitors
2024-06-01_16,Grenoble_1,0,-1,visitors
2024-06-01_16,Grenoble_1,1,-1,visitors
2024-06-01_16,Grenoble_1,2,-1,visitors
2024-06-01_16,Grenoble_2,0,-10,visitors
2024-06-01_16,Grenoble_2,1,-1,visitors
2024-06-01_16,Chambery_1,0,-1,visitors
2024-06-01_16,Chambery_1,1,-1,visitors
2024-06-01_16,Chambery_1,2,-1,visitors
2024-06-01_16,Chambery_2,0,-1,visitors
2024-06-01_16,Aix_les_bains_1,0,-1,visitors
2024-06-01_16,La_Biolle_1,0,-1,visitors
2024-06-01_16,Cognin_1,0,-1,visitors
2024-06-01_16,Cognin_1,1,-1,visitors
2024-06-01_16,La_Motte_Servolex_1,0,-1,visitors
2024-06-01_16,La_Motte_Servolex_1,1,-1,visitors
2024-06-01_17,Lyon_1,0,-1,visitors
2024-06-01_17,Lyon_1,1,-1,visitors
2024-06-01_17,Lyon_1,2,-1,visitors
2024-06-01_17,Lyon_2,0,-1,visitors
2024-06-01_17,Lyon_2,1,-1,visitors
2024-06-01_17,Lyon_3,0,-1,visitors
2024-06-01_17,Grenoble_1,0,-1,visitors
2024-06-01_17,Grenoble_1,1,-1,visitors
2024-06-01_17,Grenoble_1,2,-1,visitors
2024-06-01_17,Grenoble_2,0,-10,visitors
2024-06-01_17,Grenoble_2,1,-1,visitors
2024-06-01_17,Chambery_1,0,-1,visitors
2024-06-01_17,Chambery_1,1,-1,visitors
2024-06-01_17,Chambery_1,2,-1,visitors
2024-06-01_17,Chambery_2,0,-1,visitors
2024-06-01_17,Aix_les_bains_1,0,-1,visitors
2024-06-01_17,La_Biolle_1,0,-1,visitors
2024-06-01_17,Cognin_1,0,-1,visitors
2024-06-01_17,Cognin_1,1,-1,visitors
2024-06-01_17,La_Motte_Servolex_1,0,-1,visitors
2024-06-01_17,La_Motte_Servolex_1,1,-1,visitors
2024-06-01_18,Lyon_1,0,-1,visitors
2024-06-01_18,Lyon_1,1,-1,visitors
2024-06-01_18,Lyon_1,2,-1,visitors
2024-06-01_18,Lyon_2,0,-1,visitors
2024-06-01_18,Lyon_2,1,-1,visitors
2024-06-01_18,Lyon_3,0,-1,visitors
2024-06-01_18,Grenoble 1,0,-1,visitors
2024-06-01_18,Grenoble_1,1,-1,visitors
2024-06-01_18,Grenoble_1,2,-1,visitors
2024-06-01_18,Grenoble_2,0,-10,visitors
2024-06-01_18,Grenoble_2,,-1,visitors
2024-06-01_18,Chambery_1,0,-1,visitors
2024-06-01_18,Chambery_1,1,-1,visitors
2024-06-01_18,Chambery_1,2,-1,visitors
2024-06-01_18,Chambery_2,0,-1,visitors
2024-06-01_18,Aix_les_bains_1,0,-1,visitors
2024-06-01_18,La_Biolle_1,0,-1,visitors
2024-06-01_18,Cognin_1,0,-1,visitors
2024-06-01_18,Cognin_1,1,-1,visitors
2024-06-01_18,La_Motte_Servolex_1,0,-1,visitors
2024-06-01_18,La_Motte_Servolex_1,1,-1,visitors
2024-06-01_19,Lyon_1,0,-1,visitors
2024-06-01_19,Lyon_1,1,-1,visitors
2024-06-01_19,Lyon_1,2,-1,visitors
2024-06-01_19,Lyon_2,0,-1,visitors
2024-06-01_19,Lyon_2,1,-1,visitors
2024-06-01_19,Lyon_3,0,-1,visitors
2024-06-01_19,Grenoble_1,0,-1,visitors
2024-06-01_19,Grenoble_1,,-1,visitors
2024-06-01_19,Grenoble_1,2,-1,visitors
2024-06-01_19,Grenoble_2,0,-10,visitors
2024-06-01_19,Grenoble_2,1,-1,visitors
2024-06-01_19,Chambery_1,0,-1,visitors
2024-06-01_19,Chambery_1,1,-1,visitors
2024-06-01_19,Chambery_1,2,-1,visitors
2024-06-01_19,Chambery_2,0,-1,visitors
2024-06-01_19,Aix_les_bains_1,0,-1,visitors
2024-06-01_19,La_Biolle_1,0,-1,visitors
2024-06-01_19,Cognin_1,0,-1,visitors
2024-06-01_19,Cognin_1,1,-1,visitors
2024-06-01_19,La_Motte_Servolex_1,0,-1,visitors
2024-06-01_19,La_Motte_Servolex_1,1,-1,visitors
2024-06-01_20,Lyon_1,0,-1,visitors
2024-06-01_20,Lyon_1,1,-1,visitors
2024-06-01_20,Lyon_1,2,-1,visitors
2024-06-01_20,Lyon_2,0,-1,visitors
2024-06-01_20,Lyon_2,1,-1,visitors
2024-06-01_20,Lyon_3,0,-1,visitors
2024-06-01_20,Grenoble_1,0,-1,visitors
2024-06-01_20,Grenoble_1,1,-1,visitors
2024-06-01_20,Grenoble_1,2,-1,visitors
2024-06-01_20,Grenoble_2,0,-10,visitors
2024-06-01_20,Grenoble_2,1,-1,visitors
2024-06-01_20,Chambery_1,0,-1,visitors
2024-06-01_20,Chambery_1,1,-1,visitors
2024-06-01_20,Chambery_1,2,-1,visitors
2024-06-01_20,Chambery_2,0,-1,visitors
2024-06-01_20,Aix_les_bains_1,0,-1,visitors
2024-06-01_20,La_Biolle_1,0,-1,visitors
2024-06-01_20,Cognin_1,0,-1,visitors
2024-06-01_20,Cognin_1,1,-1,visitors
2024-06-01_20,La_Motte_Servolex_1,0,-1,visitors
2024-06-01_20,La_Motte_Servolex_1,1,-1,visitors
2024-06-01_21,Lyon_1,0,-1,visitors
2024-06-01_21,Lyon_1,1,-1,visitors
2024-06-01_21,Lyon_1,2,-1,visitors
2024-06-01_21,Lyon_2,0,-1,visitors
2024-06-01_21,Lyon_2,1,-1,visitors
2024-06-01_21,Lyon_3,0,-1,visitors
2024-06-01_21,Grenoble_1,0,-1,visitors
2024-06-01_21,Grenoble_1,1,-1,visitors
2024-06-01_21,Grenoble_1,2,-1,visitors
2024-06-01_21,Grenoble_2,0,-10,visitors
2024-06-01_21,Grenoble_2,1,-1,visitors
2024-06-01_21,Chambery_1,0,-1,visitors
2024-06-01_21,Chambery_1,1,-1,visitors
2024-06-01_21,Chambery_1,2,-1,visitors
2024-06-01_21,Chambery_2,0,-1,visitors
