date_time,agency_name,counter_id,visitor_count,unit
2024-08-01_00,Lyon_1,0,-1,visitors
2024-08-01_00,Lyon_1,1,-1,visitors
2024-08-01_00,Lyon_1,2,-1,visitors
2024-08-01_00,Lyon_2,0,-1,visitors
2024-08-01_00,Lyon_2,1,-1,visitors
2024-08-01_00,Lyon_3,0,-1,visitors
2024-08-01_00,Grenoble_1,0,-1,visitors
2024-08-01_00,Grenoble_1,1,-1,visitors
2024-08-01_00,Grenoble_1,2,-1,visitors
2024-08-01_00,Grenoble_2,0,-1,visitors
2024-08-01_00,Grenoble_2,1,-1,visitors
2024-08-01_00,Chambery_1,0,-1,visitors
2024-08-01_00,Chambery_1,1,-1,visitors
2024-08-01_00,Chambery_1,2,-1,visitors
2024-08-01_00,Chambery_2,0,-1,visitors
2024-08-01_00,Aix_les_bains_1,0,-1,visitors
2024-08-01_00,La_Biolle_1,0,-1,visitors
2024-08-01_00,Cognin_1,0,-1,visitors
2024-08-01_00,Cognin_1,1,-1,visitors
2024-08-01_00,La_Motte_Servolex_1,0,-1,visitors
2024-08-01_00,La_Motte_Servolex_1,1,-1,visitors
2024-08-01_01,Lyon_1,0,-1,visitors
2024-08-01_01,Lyon_1,1,-1,visitors
2024-08-01_01,Lyon_1,2,-1,visitors
2024-08-01_01,Lyon_2,0,-1,visitors
2024-08-01_01,Lyon_2,1,-1,visitors
2024-08-01_01,Lyon_3,0,-1,visitors
2024-08-01_01,Grenoble_1,0,-1,visitors
2024-08-01_01,Grenoble_1,1,-1,visitors
2024-08-01_01,Grenoble_1,2,-1,visitors
2024-08-01_01,Grenoble_2,0,-1,visitors
2024-08-01_01,Grenoble_2,1,-1,visitors
2024-08-01_01,Chambery_1,0,-1,visitors
2024-08-01_01,Chambery_1,1,-1,visitors
2024-08-01_01,Chambery_1,2,-1,visitors
2024-08-01_01,Chambery_2,0,-1,visitors
2024-08-01_01,Aix_les_bains_1,0,-1,visitors
2024-08-01_01,La_Biolle_1,0,-1,visitors
2024-08-01_01,Cognin_1,0,-1,visitors
2024-08-01_01,Cognin_1,1,-1,visitors
2024-08-01_01,La_Motte_Servolex_1,0,-1,visitors
2024-08-01_01,La_Motte_Servolex_1,1,-1,visitors
2024-08-01_02,Lyon_1,0,-1,visitors
2024-08-01_02,Lyon 1,1,-1,visitors
2024-08-01_02,Lyon_1,2,-1,visitors
2024-08-01_02,Lyon_2,0,-1,visitors
2024-08-01_02,Lyon_2,1,-1,visitors
2024-08-01_02,Lyon_3,0,-1,visitors
